"Terms searched for in 15 second clip: (""war crime"" OR ""war crimes"" OR ""genoicde"" OR ""genocidal"") AND (""palestinians"" OR ""gaza"" OR ""gazan"" OR ""gazans"" OR ""israel"" OR ""israelis"" OR ""israeli"" OR ""palestinian"")",,,,,,,
,,,,,,,
URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,ABOUT PALESTINIANS?
https://archive.org/details/CNNW_20231019_050000_CNN_Newsroom_Live#start/2012/end/2047,10/19/2023 5:33:47,CNN,CNN Newsroom Live,CNNW_20231019_050000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231019_050000_CNN_Newsroom_Live/CNNW_20231019_050000_CNN_Newsroom_Live.thumbs/CNNW_20231019_050000_CNN_Newsroom_Live_002008.jpg,"what they say was a massacre, a war crime. jordan, one of america's closest allies in the region, a country home to millions of palestinians, canceled a summit of arab leaders with u.s. president is hosting on wednesday.",N/A
https://archive.org/details/CNNW_20231019_070000_CNN_Newsroom_Live#start/2215/end/2250,10/19/2023 7:37:10,CNN,CNN Newsroom Live,CNNW_20231019_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231019_070000_CNN_Newsroom_Live/CNNW_20231019_070000_CNN_Newsroom_Live.thumbs/CNNW_20231019_070000_CNN_Newsroom_Live_002217.jpg,"down on gaza. and its civilian casualties rising day after day. israel's friends and foes swiftly blamed it and condemned what they said was a massacre, a war crime. jordan one of america's closest",N/A
https://archive.org/details/CNNW_20231019_080000_CNN_Newsroom_Live#start/2124/end/2159,10/19/2023 8:35:39,CNN,CNN Newsroom Live,CNNW_20231019_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231019_080000_CNN_Newsroom_Live/CNNW_20231019_080000_CNN_Newsroom_Live.thumbs/CNNW_20231019_080000_CNN_Newsroom_Live_002099.jpg,"war crime. jordan one of america's closest allies in the region, a country home to millions of palestinians, canceled a summit of arab leaders with the u.s. president it was hosting on wednesday. as thousands poured into the streets and security forces used",N/A
https://archive.org/details/MSNBCW_20231019_100000_Morning_Joe#start/933/end/968,10/19/2023 10:15:48,MSNBC,Morning Joe,MSNBCW_20231019_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231019_100000_Morning_Joe/MSNBCW_20231019_100000_Morning_Joe.thumbs/MSNBCW_20231019_100000_Morning_Joe_000928.jpg,"truth, he calls this a war crime, a shame on humanity, blames it on israel. i mean, i understand he's dealing with misinformation that has been spread across the middle east.",N/A
https://archive.org/details/MSNBCW_20231019_100000_Morning_Joe#start/8105/end/8140,10/19/2023 12:15:20,MSNBC,Morning Joe,MSNBCW_20231019_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231019_100000_Morning_Joe/MSNBCW_20231019_100000_Morning_Joe.thumbs/MSNBCW_20231019_100000_Morning_Joe_008098.jpg,"circle back to jordan, and i want to circle back to king abdullah who gets a billion dollars a year from the united states. who knows the truth? and despite the fact, king abdullah knows the truth, he calls this a war crime, a shame",N/A
https://archive.org/details/CNNW_20231020_110000_CNN_This_Morning#start/3245/end/3280,10/20/2023 11:54:20,CNN,CNN This Morning,CNNW_20231020_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231020_110000_CNN_This_Morning/CNNW_20231020_110000_CNN_This_Morning.thumbs/CNNW_20231020_110000_CNN_This_Morning_003238.jpg,"electricity, and they point out the fact that america itself considered the use of food as a weapon of war, as a war crime in ukraine in the same time they look at what's happening with israel policy in gaza and said,",N/A
https://archive.org/details/MSNBCW_20231020_170000_Chris_Jansing_Reports#start/2967/end/3002,10/20/2023 17:49:42,MSNBC,Chris Jansing Reports,MSNBCW_20231020_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231020_170000_Chris_Jansing_Reports/MSNBCW_20231020_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231020_170000_Chris_Jansing_Reports_002968.jpg,"to say the continued holding of hostages is a war crime. hundreds of families await the assistance of arab states after hamas's actions shocked the entire world. now, chris, this was a highly choreographed release by hamas, at about 7:30 local time, they",N/A
https://archive.org/details/MSNBCW_20231020_200000_Deadline_White_House#start/1135/end/1170,10/20/2023 20:19:10,MSNBC,Deadline White House,MSNBCW_20231020_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231020_200000_Deadline_White_House/MSNBCW_20231020_200000_Deadline_White_House.thumbs/MSNBCW_20231020_200000_Deadline_White_House_001108.jpg,"these families were quick to underscore that just because two americans have been released does not absolve hamas of what they call the war crime of holding these 200 odd -- there was a very powerful, symbolic",N/A
https://archive.org/details/MSNBCW_20231020_220000_The_Beat_With_Ari_Melber#start/3115/end/3150,10/20/2023 22:52:10,MSNBC,The Beat With Ari Melber,MSNBCW_20231020_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231020_220000_The_Beat_With_Ari_Melber/MSNBCW_20231020_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231020_220000_The_Beat_With_Ari_Melber_003088.jpg,"they are occupied and besieged is war for peace, and we mean it. and everything we do, all our actions, judge us on our actions, not only on our words, and judge israel not on its words but on its actions. again, we have laws, war crimes,",N/A
https://archive.org/details/CNNW_20231021_130000_Smerconish#start/443/end/478,10/21/2023 13:07:38,CNN,Smerconish,CNNW_20231021_130000_Smerconish,https://archive.org/download/CNNW_20231021_130000_Smerconish/CNNW_20231021_130000_Smerconish.thumbs/CNNW_20231021_130000_Smerconish_000417.jpg,"it's a flag rant violation. it is a war crime. anywhere else attacking civilian infrastructure and starving an entire population of food, water, electricity and basic necessities would be condemned. this is the message from the",N/A
https://archive.org/details/CNNW_20231021_150000_Israel_at_War#start/860/end/895,10/21/2023 15:14:35,CNN,Israel at War,CNNW_20231021_150000_Israel_at_War,https://archive.org/download/CNNW_20231021_150000_Israel_at_War/CNNW_20231021_150000_Israel_at_War.thumbs/CNNW_20231021_150000_Israel_at_War_000838.jpg,help the people. it's a flag rant violation of humanitarian law. it is a war crime. from many leaders across the arab world. it's important to note these,N/A
https://archive.org/details/CNNW_20231021_170000_Israel_at_War#start/969/end/1004,10/21/2023 17:16:24,CNN,Israel at War,CNNW_20231021_170000_Israel_at_War,https://archive.org/download/CNNW_20231021_170000_Israel_at_War/CNNW_20231021_170000_Israel_at_War.thumbs/CNNW_20231021_170000_Israel_at_War_000957.jpg,the relentless bombing campaign under way is cruel and unconscionable on every level. it is a flagrant violation of international law. it is a war crime. this is a statement from a key,N/A
https://archive.org/details/MSNBCW_20231021_180000_Yasmin_Vossoughian_Reports#start/2779/end/2814,10/21/2023 18:46:34,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231021_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231021_180000_Yasmin_Vossoughian_Reports/MSNBCW_20231021_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231021_180000_Yasmin_Vossoughian_Reports_002759.jpg,"people. now, jordan's king abdullah has called the actions that israel is doing, a war crime, according to international law. and a red line. he was in agreement with many of the middle eastern leaders",N/A
https://archive.org/details/MSNBCW_20231021_220000_American_Voices_With_Alicia_Menendez#start/526/end/561,10/21/2023 22:09:01,MSNBC,American Voices With Alicia Menendez,MSNBCW_20231021_220000_American_Voices_With_Alicia_Menendez,https://archive.org/download/MSNBCW_20231021_220000_American_Voices_With_Alicia_Menendez/MSNBCW_20231021_220000_American_Voices_With_Alicia_Menendez.thumbs/MSNBCW_20231021_220000_American_Voices_With_Alicia_Menendez_000507.jpg,"speaking for many of the arab nations, when he called the actions that israel are taking against the civilians, the killing of those civilians in gaza, he said, it's a war crime, according to international law, and a red line. back to you. nbc's megan fitzgerald,",N/A
https://archive.org/details/CNNW_20231022_000000_Anderson_Cooper_360#start/2153/end/2188,10/22/2023 0:36:08,CNN,Anderson Cooper 360,CNNW_20231022_000000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231022_000000_Anderson_Cooper_360/CNNW_20231022_000000_Anderson_Cooper_360.thumbs/CNNW_20231022_000000_Anderson_Cooper_360_002127.jpg,civilians in gaza. the king of jordan denounced the actions of israel calling it punishment of helpless people. it was also called a war crime.,N/A
https://archive.org/details/MSNBCW_20231022_010000_Ayman#start/541/end/576,10/22/2023 1:09:16,MSNBC,Ayman,MSNBCW_20231022_010000_Ayman,https://archive.org/download/MSNBCW_20231022_010000_Ayman/MSNBCW_20231022_010000_Ayman.thumbs/MSNBCW_20231022_010000_Ayman_000538.jpg,"cease-fire should be declared or not. to that point, both sides have, both sides have committed war crimes in the eyes of the international community. both sides think the other side is committing war crimes that",N/A
https://archive.org/details/MSNBCW_20231022_010000_Ayman#start/900/end/935,10/22/2023 1:15:15,MSNBC,Ayman,MSNBCW_20231022_010000_Ayman,https://archive.org/download/MSNBCW_20231022_010000_Ayman/MSNBCW_20231022_010000_Ayman.thumbs/MSNBCW_20231022_010000_Ayman_000898.jpg,"handedly towards both the palestinians and israelis, and assuring all possible responsible for war crimes from hamas and because really side to justice. francesca albanese, thank you so much. i really appreciate it.",N/A
https://archive.org/details/MSNBCW_20231022_040000_Ayman#start/529/end/564,10/22/2023 4:09:04,MSNBC,Ayman,MSNBCW_20231022_040000_Ayman,https://archive.org/download/MSNBCW_20231022_040000_Ayman/MSNBCW_20231022_040000_Ayman.thumbs/MSNBCW_20231022_040000_Ayman_000508.jpg,"is this really self-defense? it is absolutely from -- the international community is still to pacing whether a cease-fire should be declared or not. to that point, both sides have, both sides have committed war crimes in the eyes of the",N/A
https://archive.org/details/MSNBCW_20231022_040000_Ayman#start/546/end/581,10/22/2023 4:09:21,MSNBC,Ayman,MSNBCW_20231022_040000_Ayman,https://archive.org/download/MSNBCW_20231022_040000_Ayman/MSNBCW_20231022_040000_Ayman.thumbs/MSNBCW_20231022_040000_Ayman_000538.jpg,"international community. both sides think the other side is committing war crimes that the gate what they are doing. and i think that is a very dangerous situation. but when you look at the international community, as you, say has the international rules based system failed at this moment? personally, i think that the",N/A
https://archive.org/details/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show#start/714/end/749,10/23/2023 0:12:09,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_000000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show_000688.jpg,"details that are released about what occurred on october 7th that shocked the human consciousness. and shocks our conscience, our collective conscience, however we do know as well that war crimes do not constitute and",N/A
https://archive.org/details/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show#start/731/end/766,10/23/2023 0:12:26,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_000000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show_000718.jpg,"are not an appropriate response for other roar crimes. hamas is austin taking, they are hostage taking of, children of the disabled, elderly, civilians, they are a war crime. when we are talking about the blockading of water, food,",N/A
https://archive.org/details/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show#start/855/end/890,10/23/2023 0:14:30,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_000000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show_000839.jpg,"i think it's important for us to understand that this is part of a larger intergenerational cycle of violence. so, you mentioned work. rhymes human rights watch did this week said hamas should be investigated for committing war",N/A
https://archive.org/details/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show#start/870/end/905,10/23/2023 0:14:45,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_000000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show_000869.jpg,"crimes in southern israel, as you said. israel is being -- human rights watch anamsty international, just be clear your view is that both sides are committing war crimes. 95% of our colleagues in",N/A
https://archive.org/details/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show#start/916/end/951,10/23/2023 0:15:31,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_000000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_000000_The_Mehdi_Hasan_Show_000899.jpg,united states to assess if a government is committing war crimes or engaged in gross violations of human rights. that must be considered in a weapons transfer or military aid assistance.,N/A
https://archive.org/details/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show#start/709/end/744,10/23/2023 3:12:04,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_030000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show_000688.jpg,"collective conscience, however we do know as well that war crimes do not constitute and are not an appropriate response for other roar crimes. hamas is austin taking, they",N/A
https://archive.org/details/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show#start/726/end/761,10/23/2023 3:12:21,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_030000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show_000718.jpg,"are hostage taking of, children of the disabled, elderly, civilians, they are a war crime. when we are talking about the blockading of water, food, electricity, to a population of 2. 2 million palestinians.",N/A
https://archive.org/details/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show#start/848/end/883,10/23/2023 3:14:23,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_030000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show_000838.jpg,"cycle of violence. so, you mentioned work. war crimes. human rights watch did this week said hamas should be investigated for committing war crimes in southern israel, as you said.",N/A
https://archive.org/details/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show#start/861/end/896,10/23/2023 3:14:36,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_030000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show_000838.jpg,"israel is being -- human rights watch and amnesty internatna just to be clear your view is that both sides are committing war crimes. 95% of our colleagues in congress won't even call for a cease-fire, let alone accused",N/A
https://archive.org/details/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show#start/894/end/929,10/23/2023 3:15:09,MSNBC,The Mehdi Hasan Show,MSNBCW_20231023_030000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231023_030000_The_Mehdi_Hasan_Show_000868.jpg,"in fact, josh paul, the state department official that resigned publicly this week, pointed specifically to this issue. that the -- leahy lies, laws, require united states to assess if a government is committing war",N/A
https://archive.org/details/CNNW_20231023_100000_CNN_This_Morning#start/2165/end/2200,10/23/2023 10:36:20,CNN,CNN This Morning,CNNW_20231023_100000_CNN_This_Morning,https://archive.org/download/CNNW_20231023_100000_CNN_This_Morning/CNNW_20231023_100000_CNN_This_Morning.thumbs/CNNW_20231023_100000_CNN_This_Morning_002157.jpg,being forcibly displaced to neighboring countries or even further afield has been condemned by leaders and characterized by the king of jordan and other officials as both a war crime and red line,N/A
https://archive.org/details/CNNW_20231023_110000_CNN_This_Morning#start/2319/end/2354,10/23/2023 11:38:54,CNN,CNN This Morning,CNNW_20231023_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231023_110000_CNN_This_Morning/CNNW_20231023_110000_CNN_This_Morning.thumbs/CNNW_20231023_110000_CNN_This_Morning_002308.jpg,every level. it is collective punishment of a besieged and helpless people. it is a flagrant violations of international humanitarian law. it is a war crime. you hear that coupled with our reporting that the u.s. is,N/A
https://archive.org/details/CNNW_20231023_120000_CNN_This_Morning#start/1528/end/1563,10/23/2023 12:25:43,CNN,CNN This Morning,CNNW_20231023_120000_CNN_This_Morning,https://archive.org/download/CNNW_20231023_120000_CNN_This_Morning/CNNW_20231023_120000_CNN_This_Morning.thumbs/CNNW_20231023_120000_CNN_This_Morning_001527.jpg,"food than without water. this is causing hezbollah, iran, the others, to say, unless there's quote unquote war crime, this humanitarian catastrophe is not relieved. not to mention the massive deaths among civilians, including according to gaza",N/A
https://archive.org/details/CNNW_20231023_120000_CNN_This_Morning#start/3257/end/3292,10/23/2023 12:54:32,CNN,CNN This Morning,CNNW_20231023_120000_CNN_This_Morning,https://archive.org/download/CNNW_20231023_120000_CNN_This_Morning/CNNW_20231023_120000_CNN_This_Morning.thumbs/CNNW_20231023_120000_CNN_This_Morning_003237.jpg,"ana analyst. king abdullah of jordan went as far as to call what israel is doing in gaza a war crime and then he said this, listen. our lives matter less than",N/A
https://archive.org/details/CNNW_20231023_160000_Inside_Politics_With_Dana_Bash#start/2664/end/2699,10/23/2023 16:44:39,CNN,Inside Politics With Dana Bash,CNNW_20231023_160000_Inside_Politics_With_Dana_Bash,https://archive.org/download/CNNW_20231023_160000_Inside_Politics_With_Dana_Bash/CNNW_20231023_160000_Inside_Politics_With_Dana_Bash.thumbs/CNNW_20231023_160000_Inside_Politics_With_Dana_Bash_002637.jpg,"expressed by arab leaders over the prospect of an evacuation process. king abdullah has described this as a war crime and a red line for jordan. all right, thank you so much. dana, back to you. jake, thank you so much.",N/A
https://archive.org/details/CNNW_20231024_040000_To_Be_Announced#start/3321/end/3356,10/24/2023 4:55:36,CNN,To Be Announced,CNNW_20231024_040000_To_Be_Announced,https://archive.org/download/CNNW_20231024_040000_To_Be_Announced/CNNW_20231024_040000_To_Be_Announced.thumbs/CNNW_20231024_040000_To_Be_Announced_003298.jpg,"condemned by leaders across the arab world. it has been characterized by both the king of jordan and other officials as both a war crime, and a red line for the country. these rallies were always adamant about no return of",N/A
https://archive.org/details/CNNW_20231024_040000_CNN_Newsroom_Live#start/3321/end/3356,10/24/2023 4:55:36,CNN,CNN Newsroom Live,CNNW_20231024_040000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231024_040000_CNN_Newsroom_Live/CNNW_20231024_040000_CNN_Newsroom_Live.thumbs/CNNW_20231024_040000_CNN_Newsroom_Live_003298.jpg,"condemned by leaders across the arab world. it has been characterized by both the king of jordan and other officials as both a war crime, and a red line for the country. these rallies were always adamant about no return of",N/A
https://archive.org/details/CNNW_20231024_050000_To_Be_Announced#start/666/end/701,10/24/2023 5:11:21,CNN,To Be Announced,CNNW_20231024_050000_To_Be_Announced,https://archive.org/download/CNNW_20231024_050000_To_Be_Announced/CNNW_20231024_050000_To_Be_Announced.thumbs/CNNW_20231024_050000_To_Be_Announced_000659.jpg,"the organization accusing israel of war crimes. but that is the situation right now. they're trying to get more aid in. israel saying the fuel cannot get, in because hummus was pull for it. indeed -- senior pfizer to the government was asked if hamas were to",N/A
https://archive.org/details/CNNW_20231024_050000_CNN_Newsroom_Live#start/666/end/701,10/24/2023 5:11:21,CNN,CNN Newsroom Live,CNNW_20231024_050000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231024_050000_CNN_Newsroom_Live/CNNW_20231024_050000_CNN_Newsroom_Live.thumbs/CNNW_20231024_050000_CNN_Newsroom_Live_000659.jpg,"the organization accusing israel of war crimes. but that is the situation right now. they're trying to get more aid in. israel saying the fuel cannot get, in because hummus was pull for it. indeed -- senior pfizer to the government was asked if hamas were to",N/A
https://archive.org/details/CNNW_20231024_070000_To_Be_Announced#start/2044/end/2079,10/24/2023 7:34:19,CNN,To Be Announced,CNNW_20231024_070000_To_Be_Announced,https://archive.org/download/CNNW_20231024_070000_To_Be_Announced/CNNW_20231024_070000_To_Be_Announced.thumbs/CNNW_20231024_070000_To_Be_Announced_002038.jpg,neighboring countries or even further afield has been condemned by leaders across the arab world and has been characterized by both the king of jordan and other officials as both a war crime and a red line for the country. the israelis were always,N/A
https://archive.org/details/CNNW_20231024_070000_CNN_Newsroom_Live#start/2044/end/2079,10/24/2023 7:34:19,CNN,CNN Newsroom Live,CNNW_20231024_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231024_070000_CNN_Newsroom_Live/CNNW_20231024_070000_CNN_Newsroom_Live.thumbs/CNNW_20231024_070000_CNN_Newsroom_Live_002038.jpg,neighboring countries or even further afield has been condemned by leaders across the arab world and has been characterized by both the king of jordan and other officials as both a war crime and a red line for the country. the israelis were always,N/A
https://archive.org/details/MSNBCW_20231024_180000_Chris_Jansing_Reports#start/2292/end/2327,10/24/2023 18:38:27,MSNBC,Chris Jansing Reports,MSNBCW_20231024_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231024_180000_Chris_Jansing_Reports/MSNBCW_20231024_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231024_180000_Chris_Jansing_Reports_002278.jpg,"its knees. while people here do want to support gazans, they do want to support palestinians and they want to limit what they see in israel, the israelis doing as a war crime, they also don't want to shoulder the burden by themselves. chris? matt bradley, thank you for",N/A
https://archive.org/details/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber#start/2810/end/2845,10/26/2023 22:47:05,MSNBC,The Beat With Ari Melber,MSNBCW_20231026_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20231026_220000_The_Beat_With_Ari_Melber_002787.jpg,"preserving evidence of what it calls quote, war crimes committed by all sides. israeli military has pulverized large parts of the gaza strip with air strikes and blocked fuel, water, food, electricity",N/A
https://archive.org/details/CNNW_20231028_000000_Anderson_Cooper_360#start/1476/end/1511,10/28/2023 0:24:51,CNN,Anderson Cooper 360,CNNW_20231028_000000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231028_000000_Anderson_Cooper_360/CNNW_20231028_000000_Anderson_Cooper_360.thumbs/CNNW_20231028_000000_Anderson_Cooper_360_001469.jpg,"is considered a war crime. but if the hospital is in fact a cover for a military operation, then it's not a war crime. this is all, you know, all happening in the midst of more than 7000 palestinians who are dead and more than a million",N/A
https://archive.org/details/MSNBCW_20231028_170000_Alex_Witt_Reports#start/2978/end/3013,10/28/2023 17:49:53,MSNBC,Alex Witt Reports,MSNBCW_20231028_170000_Alex_Witt_Reports,https://archive.org/download/MSNBCW_20231028_170000_Alex_Witt_Reports/MSNBCW_20231028_170000_Alex_Witt_Reports.thumbs/MSNBCW_20231028_170000_Alex_Witt_Reports_002968.jpg,exhaust every opportunity to bring back our abducted rather than sisters to the warm embrace of their families. their abduction is a crime against humanity. anybody who dares accuse our troops of conducting war crimes,N/A
https://archive.org/details/MSNBCW_20231028_180000_Yasmin_Vossoughian_Reports#start/1395/end/1430,10/28/2023 18:23:30,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231028_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231028_180000_Yasmin_Vossoughian_Reports/MSNBCW_20231028_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231028_180000_Yasmin_Vossoughian_Reports_001378.jpg,"specifically accusations of the idf committing war crimes. he called those lies. you said that hamas is using human shields, and said that they were doing what they needed to do to rid but world of hamas, and did mention his",N/A
https://archive.org/details/MSNBCW_20231029_040000_Ayman#start/1112/end/1147,10/29/2023 4:18:47,MSNBC,Ayman,MSNBCW_20231029_040000_Ayman,https://archive.org/download/MSNBCW_20231029_040000_Ayman/MSNBCW_20231029_040000_Ayman.thumbs/MSNBCW_20231029_040000_Ayman_001108.jpg,"anytime we hear the boom on this side, the it likely means that there are civilians in the area where it is then exploding. but we don't know how big of an impact it is having because we cannot see it. and it also means when we are looking ahead, towards documenting, for example, war",N/A
https://archive.org/details/CNNW_20231029_060000_CNN_Newsroom_Live#start/219/end/254,10/29/2023 6:03:54,CNN,CNN Newsroom Live,CNNW_20231029_060000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231029_060000_CNN_Newsroom_Live/CNNW_20231029_060000_CNN_Newsroom_Live.thumbs/CNNW_20231029_060000_CNN_Newsroom_Live_000207.jpg,criticism of israel's tactics and the growing civilian death toll in gaza saying those who accuse the idf much war crimes are quote hypocritical liars who lack as much as one drop of,N/A
https://archive.org/details/CNNW_20231029_070000_CNN_Newsroom_Live#start/288/end/323,10/29/2023 7:05:03,CNN,CNN Newsroom Live,CNNW_20231029_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231029_070000_CNN_Newsroom_Live/CNNW_20231029_070000_CNN_Newsroom_Live.thumbs/CNNW_20231029_070000_CNN_Newsroom_Live_000268.jpg,he addressed criticism of israel's tactics and said anyone accusing the idf of war crimes in his words are hypocritical liars who lack so much as one drop of morality. he also made clear richard they're just getting started.,N/A
https://archive.org/details/CNNW_20231029_080000_CNN_Newsroom_Live#start/403/end/438,10/29/2023 8:06:58,CNN,CNN Newsroom Live,CNNW_20231029_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231029_080000_CNN_Newsroom_Live/CNNW_20231029_080000_CNN_Newsroom_Live.thumbs/CNNW_20231029_080000_CNN_Newsroom_Live_000387.jpg,"fortress of evil, and dismissing anyone who accuses the idf of war crimes of being hypocritical liars. both, also, warned that this would not be a short war. that they are in it for the long haul. israel has also been trying to reiterate its calls for people",N/A
https://archive.org/details/CNNW_20231029_090000_CNN_Newsroom_Live#start/227/end/262,10/29/2023 9:04:02,CNN,CNN Newsroom Live,CNNW_20231029_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231029_090000_CNN_Newsroom_Live/CNNW_20231029_090000_CNN_Newsroom_Live.thumbs/CNNW_20231029_090000_CNN_Newsroom_Live_000207.jpg,"what we can tell, from the video. but the israeli leadership is still sort of framing all of this in very binary terms. you have the prime minister, benjamin netanyahu, coming out yesterday, calling gaza the fortress of evil, saying anyone who accuses the idf of war",N/A
https://archive.org/details/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports#start/1447/end/1482,10/29/2023 19:24:22,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports_001438.jpg,"say on meet the press. the american people are actually quite far away from where the president and even congress, the majority of congress has been on israel and gaza. they don't support a war crime",N/A
https://archive.org/details/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports#start/1464/end/1499,10/29/2023 19:24:39,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231029_190000_Yasmin_Vossoughian_Reports_001438.jpg,"exchange for another war crime. i think the president has to be careful about the. joining me now is nbc's julie tsirkin to talk more about all of this, this upcoming vote. what do we know about the house call today, what was talked about?",N/A
