"Terms searched for in same 15 second clip: (""palestinian"" OR ""gazan"" OR ""gaza"" OR ""gazans"" OR ""palestinians"" OR ""israeli"" OR ""israel"" OR ""israelis"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
,,,,,,
,,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/MSNBCW_20231015_040000_NBC_News_Special_Report_Israel-Hamas_War#start/5934/end/5969,10/15/2023 5:39:09,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"the 9/11 massacre or hamas and third israeli towns and villages and shot everyone, bernie people, the death toll is not nearly half of 9/11, in absolute terms.",Israeli Victims
https://archive.org/details/MSNBCW_20231015_040000_NBC_News_Special_Report_Israel-Hamas_War#start/5413/end/5448,10/15/2023 5:30:28,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"manifest in another way, in the worst massacre of jewish people since the holocaust. more than 1300 innocent lives lost in israel. including at least 27 americans. children, grandparents alike,",Israeli Victims
https://archive.org/details/CNNW_20231015_050000_CNN_Newsroom_Live#start/1037/end/1072,10/15/2023 5:17:32,10/15/2023,CNN,CNN Newsroom Live,"humanitarian crisis in gaza. take a listen. president biden: a week ago, we saw hate manifested in the worst massacre on the jewish people since the holocaust. innocent lives lost in israel",Israeli Victims
https://archive.org/details/CNNW_20231015_050000_CNN_Newsroom_Live#start/162/end/197,10/15/2023 5:02:57,10/15/2023,CNN,CNN Newsroom Live,"reporter: since hamas launched that devastating and brutal terrorist attack that killed more than 1300 people in israel, it has been a question of when rather then if israel goes in on the ground as you say it has had already cowed -- carried out a couple of raids, to carry out reconnaissance",Israeli Victims
https://archive.org/details/CNNW_20231015_040000_CNN_Newsroom_Live#start/3189/end/3224,10/15/2023 4:53:24,10/15/2023,CNN,CNN Newsroom Live,mayor admiral dandy has never seen anything like it. this is a massacre scene. i don't have any other memory. and history of israel since it,Israeli Victims
https://archive.org/details/MSNBCW_20231015_040000_NBC_News_Special_Report_Israel-Hamas_War#start/1071/end/1106,10/15/2023 4:18:06,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"track down and kill that matt holds responsible for the worst terror attack in the country. history -- the leader of hamas in gaza and the mastermind of saturday's carefully orchestrated slaughter. he chose to send the butchers to kill our puppies. when they chose to go full throttle against israel, they signed their own death",Israeli Victims
https://archive.org/details/MSNBCW_20231015_040000_NBC_News_Special_Report_Israel-Hamas_War#start/1024/end/1059,10/15/2023 4:17:19,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"learning more tonight about how terrorists from gaza carried out the brutal and deadly attacks against israel last week. elaborate plan, hatched by a hamas mastermind, who is now on israel's most wanted list. ralph sanchez is following that",Israeli Victims
https://archive.org/details/CNNW_20231015_040000_CNN_Newsroom_Live#start/161/end/196,10/15/2023 4:02:56,10/15/2023,CNN,CNN Newsroom Live,"this crisis. covering all of this for us from london. the signs continue to point to a ground incursion by israel. bring us up-to-date on the latest. michael, i think ever since hamas launched this devastating and brutal terrorist attack on",Israeli Victims
https://archive.org/details/MSNBCW_20231015_030000_Lindsey_Reiser_Reports#start/2993/end/3028,10/15/2023 3:50:08,10/15/2023,MSNBC,Lindsey Reiser Reports,"and unknown number were taken hostage. the attack is believed to be the worst civilian massacre in israeli history. -- was at that festival and ran from hamas terrorists. she hid for six hours, but she's one of the lucky ones. she was rescued by a stranger, and she rests --  _",Israeli Victims
https://archive.org/details/CNNW_20231015_030000_Israel_at_War#start/1914/end/1949,10/15/2023 3:32:09,10/15/2023,CNN,Israel at War,in gaza. take a listen. week ago we saw hate manifested in other way in the worst massacre of jewish people since the holocaust. more than 1300 innocent lives,Israeli Victims
https://archive.org/details/MSNBCW_20231015_030000_Lindsey_Reiser_Reports#start/932/end/967,10/15/2023 3:15:47,10/15/2023,MSNBC,Lindsey Reiser Reports,"israel right now their sense of security, just take a look, it's horrific to look at the kind of slaughter that happened to people who live in these kibbutzim they, live in israel proper, they vote left, they're pro peace.",Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/6751/end/6786,10/15/2023 1:52:46,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"of weeks, not days, they will have to try to find hostages and exterminate thomas. it is not going to be easy. it is an unnamed vehicle tasked, all triggered by hamas terrible massacre of israelis.",Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/6576/end/6611,10/15/2023 1:49:51,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,going to suffer significant casualties. i think they have no option. this is an ongoing military action to deny impunity to hamas after the slaughter of hundreds and hundreds of israeli civilians on seven,Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/6197/end/6232,10/15/2023 1:43:32,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"country is emotionally exhausted, and pulverize from the gruesome images we've been seeing on our screens since the october 7th massacre. but it's really important to understand that what the situation on the ground is on israel. on saturday morning, hamas attacked and destroyed the",Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/5963/end/5998,10/15/2023 1:39:38,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"9/11. the 9/11 massacre or hamas and did its town and villages to shoot everyone they saw, ahead of people, burning people, beat death toll is now nearly half of 9/11, in absolute terms. israel has decided and response to this massacre, a response to",Israeli Victims
https://archive.org/details/CNNW_20231015_010000_Anderson_Cooper_360#start/1797/end/1832,10/15/2023 1:30:12,10/15/2023,CNN,Anderson Cooper 360,"manifest in another way, in the worst massacre of jewish people since the holocaust. more than 1300 innocent lives lost in israel including at least 27 americans. children and grandparents alike kidnapped, held hostage by",Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/1079/end/1114,10/15/2023 0:18:14,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,history -- the leader of hamas in gaza and the mastermind of saturday's carefully orchestrated slaughter. he chose to send the,Israeli Victims
https://archive.org/details/MSNBCW_20231015_000000_NBC_News_Special_Report_Israel-Hamas_War#start/1031/end/1066,10/15/2023 0:17:26,10/15/2023,MSNBC,NBC News Special Report Israel-Hamas War,"make the appointment and ask about real clear skin. 16 past the hour, we are. learning more tonight about how terrorists from gaza carried out the brutal and deadly attacks against israel last week. elaborate plan, hatched by a hamas mastermind, who is now on",Israeli Victims
https://archive.org/details/MSNBCW_20231016_230000_The_ReidOut#start/1631/end/1666,10/16/2023 23:27:26,10/16/2023,MSNBC,The ReidOut,"savagery, because of what israel has gone through, anything they do in gaza is justified. that's the mirror image of the idea that because of what gaza has gone through these massacres are justified. and you know, i think mehdi is",Israeli Victims
https://archive.org/details/MSNBCW_20231016_230000_The_ReidOut#start/1299/end/1334,10/16/2023 23:21:54,10/16/2023,MSNBC,The ReidOut,"their institutions and houses of worship have been threatened. joining me is mehdi hasan, host of the mehdi hasan show, and elle goldberg, columnist for 'the new york times.' her latest piece, the massacre in israel and the need for a decent left, touches upon these",Israeli Victims
https://archive.org/details/MSNBCW_20231016_220000_The_Beat_With_Ari_Melber#start/1096/end/1131,10/16/2023 22:18:31,10/16/2023,MSNBC,The Beat With Ari Melber,"what is the understanding of the move and the preparations tonight? i was actually in southern israel, i visited one of the hardest hit communities hit in the massacre. it's basically a closed military",Israeli Victims
https://archive.org/details/CNNW_20231016_210000_The_Situation_Room_With_Wolf_Blitzer#start/1835/end/1870,10/16/2023 21:30:50,10/16/2023,CNN,The Situation Room With Wolf Blitzer,"that country over potential intelligence failures before the brutal assault. i want to bring in hadas gold, cnn's jerusalem correspondent who is here with me in studio here in d.c. israel's prime minister has vowed a thorough review of the",Israeli Victims
https://archive.org/details/MSNBCW_20231016_200000_Deadline_White_House#start/4947/end/4982,10/16/2023 21:22:42,10/16/2023,MSNBC,Deadline White House,"fire rockets at eilat. israel is eager to cut that strategy now by turning the massacre of october 7th into a strategic turnaround, into a war that israel then goes on the offensive and produces strategic",Israeli Victims
https://archive.org/details/CNNW_20231016_210000_The_Situation_Room_With_Wolf_Blitzer#start/168/end/203,10/16/2023 21:03:03,10/16/2023,CNN,The Situation Room With Wolf Blitzer,that's been sealed off since hamas' brutal attack. israel's government has not agreed to a ses fire in gaza or,Israeli Victims
https://archive.org/details/CNNW_20231016_200000_The_Lead_With_Jake_Tapper#start/2780/end/2815,10/16/2023 20:46:35,10/16/2023,CNN,The Lead With Jake Tapper,where at least 260 others were murdered by hamas. making it the worst civilian massacre in the history of israel. 27-year-old inbar heiman was volunteered and her boyfriend,Israeli Victims
https://archive.org/details/MSNBCW_20231016_200000_Deadline_White_House#start/1521/end/1556,10/16/2023 20:25:36,10/16/2023,MSNBC,Deadline White House,"talking about her grandmother, who was kidnapped by hamas. it has been nine days since israel woke up to the deadliest slaughter of jewish people since the holocaust. now the entire region has been transformed in the wake of that terror attack. at this hour we are following israel and hamas on the brink of",Israeli Victims
https://archive.org/details/MSNBCW_20231016_190000_Katy_Tur_Reports#start/945/end/980,10/16/2023 19:16:00,10/16/2023,MSNBC,Katy Tur Reports,". volunteers for the israeli emergency response team were the first to arrive at the music festival turned massacre where israel says at least 260 people were killed. they are the team that has to go in after an attack, locate the dead, and help ensure they receive a dignified burial.",Israeli Victims
https://archive.org/details/MSNBCW_20231016_190000_Katy_Tur_Reports#start/130/end/165,10/16/2023 19:02:25,10/16/2023,MSNBC,Katy Tur Reports,"invasion, fueled by the immense horror of what happened nine days ago, the slaughter and sometimes torture of hundreds in israel, including children. how far is the military willing to go, and what will did mean for international support. nbc news is reporting the u.s.",Israeli Victims
https://archive.org/details/CNNW_20231016_170000_CNN_News_Central#start/3200/end/3235,10/16/2023 17:53:35,10/16/2023,CNN,CNN News Central,"minnesota gun. reporter: the rear admiral, a soldier all his life has never seen anything like it. this is a massacre scene. i don't have any other recall of memory in the history of israel,",Israeli Victims
https://archive.org/details/CNNW_20231016_170000_CNN_News_Central#start/2861/end/2896,10/16/2023 17:47:56,10/16/2023,CNN,CNN News Central,you so much for being with us. thank you. israeli defense forces took cnn's anderson cooper to visit the site of the nova music festival massacre. we have his report from there next.,Israeli Victims
https://archive.org/details/CNNW_20231016_170000_CNN_News_Central#start/1869/end/1904,10/16/2023 17:31:24,10/16/2023,CNN,CNN News Central,"good evening. we are indeed at the end of day ten since the brutal massacre of women, children, and men in the southern communities of israel and 199 people that we've",Israeli Victims
https://archive.org/details/MSNBCW_20231016_160000_Andrea_Mitchell_Reports#start/1187/end/1222,10/16/2023 16:20:02,10/16/2023,MSNBC,Andrea Mitchell Reports,"israel. their grieving relatives are trying to deal with the massacre with a mixture of heartbreak, anger and in some cases a recommitment to work for peace. an israeli businessman says his 24-year-old daughter, california",Israeli Victims
https://archive.org/details/MSNBCW_20231016_150000_Jose_Diaz-Balart_Reports#start/1855/end/1890,10/16/2023 15:31:10,10/16/2023,MSNBC,Jose Diaz-Balart Reports,"greet there, and he continues his meetings in israel after arriving there, after he's been doing shuttle diplomacy throughout the middle east for days now. we have a new chilling inside look into that massacre",Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/10237/end/10272,10/16/2023 12:50:52,10/16/2023,MSNBC,Morning Joe,"of the slaughter that we saw in israel, that you had the and others carrying swastikas and calling for the extermination of jewish people. that's not acceptable. we cannot stop the march because",Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/8999/end/9034,10/16/2023 12:30:14,10/16/2023,MSNBC,Morning Joe,"would look like, how long it would take. it looks like it would be brutal. first of all, with president biden standing in the region, i think his response over the last nine days has been incredible, and the israeli people have felt it.",Israeli Victims
https://archive.org/details/CNNW_20231016_120000_CNN_This_Morning#start/1267/end/1302,10/16/2023 12:21:22,10/16/2023,CNN,CNN This Morning,"evacuation order. but even there, palestinians say they are absolutely not safe. that's what the u.n. is saying, as well. there are no safe spaces in gaza. and this is only the beginning of the offensive that prime minister netanyahu has vowed, after those very brutal attacks,",Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/8119/end/8154,10/16/2023 12:15:34,10/16/2023,MSNBC,Morning Joe,"sure the gaza strip can never, ever be used as a staging ground for massacres and butchery in israel ever again. lieutenant colonel, let's talk about the north. we just noted that some towns there have been evacuated in",Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/8038/end/8073,10/16/2023 12:14:13,10/16/2023,MSNBC,Morning Joe,"this. now, hamas is the governing body. it's a terrorist organization, but it's the government of gaza. the prime minister who is the mastermind of the massacre, he instructed and orchestrated the",Israeli Victims
https://archive.org/details/CNNW_20231016_110000_CNN_This_Morning#start/2684/end/2719,10/16/2023 11:44:59,10/16/2023,CNN,CNN This Morning,"attacks last week. if war in the north is coming, israel seems ready, even bristling to fight. erin, after those brutal attacks from gaza, i can tell you israel",Israeli Victims
https://archive.org/details/CNNW_20231016_110000_CNN_This_Morning#start/2574/end/2609,10/16/2023 11:43:09,10/16/2023,CNN,CNN This Morning,reporter: war with hezbollah would be brutal said this senior israeli commander who asked not to be identified. but it is also now necessary he told me. do you believe there will be a second front open or are you,Israeli Victims
https://archive.org/details/CNNW_20231016_100000_CNN_This_Morning#start/2032/end/2067,10/16/2023 10:34:07,10/16/2023,CNN,CNN This Morning,hamas. we are determined that hamas will never ever use gaza as a staging ground for massacres in israel. it is high time that they be banished from the realm of existence. logistics are critical given,Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/885/end/920,10/16/2023 10:15:00,10/16/2023,MSNBC,Morning Joe,"into the gaza -- into the communities of southern israel. we are determined to make sure the gaza strip can never, ever be used as a staging ground for massacres and butchery in israel",Israeli Victims
https://archive.org/details/MSNBCW_20231016_100000_Morning_Joe#start/820/end/855,10/16/2023 10:13:55,10/16/2023,MSNBC,Morning Joe,"gaza. the prime minister, who is the mastermind of the massacre, he instructed and orchestrated this, the diabolical attack against israel and our communities on the 7th of october. i'd like to add, i think, that there is also a general disdain",Israeli Victims
https://archive.org/details/CNNW_20231016_090000_Early_Start_With_Kasie_Hunt#start/2924/end/2959,10/16/2023 9:48:59,10/16/2023,CNN,Early Start With Kasie Hunt,"ready for the battle ahead. there's been a massive mobilization. by the way, not only of army reservists but entire country to support the residents of southern israel who have been devastated over the past week after the massacre last weekend. we know it will be difficult. we know there will likely be",Israeli Victims
https://archive.org/details/MSNBCW_20231016_080000_Meet_the_Press#start/2476/end/2511,10/16/2023 8:41:31,10/16/2023,MSNBC,Meet the Press,"tackle the challenges that are in front of us domestically as well as make sure that we can stand with our close friend israel during her time of need in terms of ensuring israel's ability to decisively defeat hamas, a brutal terrorist organization. we need to be able to stand with the ukrainian people in its effort to defeat vladimir putin and russian aggression. we need to be able to make sure that we can keep the government open to meet the needs of the american people, and so we are ready, willing, and able to have",Israeli Victims
https://archive.org/details/MSNBCW_20231016_080000_Meet_the_Press#start/1590/end/1625,10/16/2023 8:26:45,10/16/2023,MSNBC,Meet the Press,with the killing and slaughter of babies by hamas. we're not going to do the old game anymore. the goal is to destroy hamas as a terrorist organization that would liberate the palestinian people who live in gaza and will make it safer for israel. we're going to give israel the time and the space.,Israeli Victims
https://archive.org/details/MSNBCW_20231016_080000_Meet_the_Press#start/1157/end/1192,10/16/2023 8:19:32,10/16/2023,MSNBC,Meet the Press,"of the major middle eastern countries. for the moment the focus has to be on helping israel defend itself against the brutal terrorism of hamas, and we will have opportunities as we go forward to look at diplomatic initiatives like normalization that help lead to a long term, more stable, more integrated region. i hear you saying they're on pause for now. the talks are not continuing for",Israeli Victims
https://archive.org/details/MSNBCW_20231016_080000_Meet_the_Press#start/571/end/606,10/16/2023 8:09:46,10/16/2023,MSNBC,Meet the Press,"have had nothing to do with the brutal terrorist organization hamas, the vast majority of the population of gaza, they deserve dignity. they deserve safety and security and the united states is working with the united nations, with",Israeli Victims
https://archive.org/details/CNNW_20231016_080000_CNN_Newsroom_Live#start/563/end/598,10/16/2023 8:09:38,10/16/2023,CNN,CNN Newsroom Live,"israelis, innocent people, women men and children, and in -- on the 7th of october. and the abduction of over 150 others into the gaza strip. so, we are fighting a brutal,",Israeli Victims
https://archive.org/details/CNNW_20231016_080000_CNN_Newsroom_Live#start/549/end/584,10/16/2023 8:09:24,10/16/2023,CNN,CNN Newsroom Live,"enemy. the people of gaza are not our enemy. hamas is the enemy, i would say hamas is the enemy of all decent people, as they've done a huge letdown to the people of gaza in their brutal massacre of",Israeli Victims
https://archive.org/details/MSNBCW_20231016_080000_Meet_the_Press#start/511/end/546,10/16/2023 8:08:46,10/16/2023,MSNBC,Meet the Press,"team on it around the clock because it's a high priority for us to get american out of gaza. it is also his highest priority to secure the safe return of those americans being held hostage by the brutal and vicious terrorist group hamas, and we are working multiple",Israeli Victims
https://archive.org/details/CNNW_20231016_080000_CNN_Newsroom_Live#start/296/end/331,10/16/2023 8:05:11,10/16/2023,CNN,CNN Newsroom Live,"that terrorist capabilities. just over the last 24 hours there were three different incidents of terrorists that tried to engage in the south of israel once more. and this is ten days after the brutal massacre of families in their houses. so, they are still trying to",Israeli Victims
https://archive.org/details/CNNW_20231016_070000_CNN_Newsroom_Live#start/438/end/473,10/16/2023 7:07:33,10/16/2023,CNN,CNN Newsroom Live,"athens. thank you so much for being with us. thank you for having me, rosemary. so the hamas attacks last saturday in southern israel, they were brutal and abhorrent. now as israel strikes back with heavy military force, your",Israeli Victims
https://archive.org/details/CNNW_20231016_060000_CNN_Newsroom_Live#start/1951/end/1986,10/16/2023 6:32:46,10/16/2023,CNN,CNN Newsroom Live,"rosemary. the hamas attacks in israel were brutal. abhorrent. as israel retaliates, we're seeing a humanitarian crisis spiral out of control in gaza. the u.n. describing it as a hell",Israeli Victims
https://archive.org/details/CNNW_20231016_060000_CNN_Newsroom_Live#start/1405/end/1440,10/16/2023 6:23:40,10/16/2023,CNN,CNN Newsroom Live,"they're playing the card they have. the most brutal, sadistic card. that's their way to get attention. that was fareed zacaria. he's urging israel to learn from what he called the mistakes and overreactions of the united",Israeli Victims
https://archive.org/details/CNNW_20231016_060000_CNN_Newsroom_Live#start/319/end/354,10/16/2023 6:05:34,10/16/2023,CNN,CNN Newsroom Live,"in the wake of hamas' brutal and horrifying attacks last saturday, israel's goal is to wipe out the militant group and destroy its terrorist infrastructure with large-scale strikes. and likely ground incursion.",Israeli Victims
https://archive.org/details/CNNW_20231016_050000_CNN_Newsroom_Live#start/2704/end/2739,10/16/2023 5:45:19,10/16/2023,CNN,CNN Newsroom Live,"destroy hamas, we are determined that the mastermind of the massacre and all of the institutions of hamas that have been utilized in order to conduct and organize and orchestrate the attacks against israel will never.ever be able",Israeli Victims
https://archive.org/details/CNNW_20231016_040000_CNN_Newsroom_Live#start/675/end/710,10/16/2023 4:11:30,10/16/2023,CNN,CNN Newsroom Live,"sideshow. yeah. israel's response to the massacre of civilians is expected, of course. but given the style of what's happened and what could be to come, one question to be considered soon is what comes after? who fixes gaza?",Israeli Victims
https://archive.org/details/MSNBCW_20231016_040000_NBC_News_Special_Report_Israel-Hamas_War#start/217/end/252,10/16/2023 4:03:52,10/16/2023,MSNBC,NBC News Special Report Israel-Hamas War,and the u.s. says there are americans among the hostages. they've now been held by hamas for more than a week after that brutal attack inside israel last weekend. sources also confirmed to nbc news that the u.s. is sending a ship to northern israel with,Israeli Victims
https://archive.org/details/CNNW_20231016_020000_The_Whole_Story_With_Anderson_Cooper#start/53/end/88,10/16/2023 2:01:08,10/16/2023,CNN,The Whole Story With Anderson Cooper,"welcome to the whole story. i'm anderson cooper in tel aviv. one of the worst scenes of slaughter during the hamas terror attack on israel was at the supernova festival, a dance party just 3.3 miles away from the border with gaza. more than 3000, mostly young",Israeli Victims
https://archive.org/details/MSNBCW_20231016_000000_NBC_News_Special_Report_Israel-Hamas_War#start/209/end/244,10/16/2023 0:03:44,10/16/2023,MSNBC,NBC News Special Report Israel-Hamas War,"americans among the hostages. they've now been held by hamas for more than a week after this brutal attack inside israel last weekend. sources also confirming to nbc news that the u.s. is sending a ship to northern israel with the ability to evacuate contents of american citizens,",Israeli Victims
https://archive.org/details/CNNW_20231017_230000_Erin_Burnett_OutFront#start/278/end/313,10/17/2023 23:04:53,10/17/2023,CNN,Erin Burnett OutFront,"two saturdays ago, already since this all began, slaughtering 1400 people and taking 200 people hostage. i went to an israeli base to see what they found, what hamas weapons soldiers found from that attack. and it was antitank mines, grenades, rockets and so much",Israeli Victims
https://archive.org/details/MSNBCW_20231017_200000_Deadline_White_House#start/4675/end/4710,10/17/2023 21:18:10,10/17/2023,MSNBC,Deadline White House,we could be seeing a catastrophic collapse there of society as israel goes about its bombardment and retaliation for the brutal terror attack orchestrated by hamas terrorists. 'the new york times'ts even safer cities in gazare,Israeli Victims
https://archive.org/details/CNNW_20231017_190000_CNN_News_Central#start/790/end/825,10/17/2023 19:13:25,10/17/2023,CNN,CNN News Central,was created specifically to deal with the crisis that unfolded following the hamas massacre of last weekend. i don't think many israelis will agree with that statement. there is an agreement that palestinians should not be held responsible for the actions of,Israeli Victims
https://archive.org/details/MSNBCW_20231017_160000_Andrea_Mitchell_Reports#start/3066/end/3101,10/17/2023 16:51:21,10/17/2023,MSNBC,Andrea Mitchell Reports,"and just before hamas' brutal terrorist attack on israel, he said no to fully funding military aid for our ally. this body is debating elevating a speaker nominee who has not passed a single bill in 16",Israeli Victims
https://archive.org/details/CNNW_20231017_160000_Inside_Politics_With_Dana_Bash#start/2698/end/2733,10/17/2023 16:45:13,10/17/2023,CNN,Inside Politics With Dana Bash,"grotesque atrocities. the beheadings of babies. rapes, kidnappings and slaughter of women, children, and the elderly. and israelis and americans taken hostage. we are here in this very chamber",Israeli Victims
https://archive.org/details/MSNBCW_20231017_150000_Jose_Diaz-Balart_Reports#start/1694/end/1729,10/17/2023 15:28:29,10/17/2023,MSNBC,Jose Diaz-Balart Reports,visit bayareafastrak.org/ase so go pay your unpaid tolls y and keep your wheels on the !. 99 u.s. senators signed up to support of israel in the wake of the brutal hamas attacks earlier,Israeli Victims
https://archive.org/details/MSNBCW_20231017_150000_Jose_Diaz-Balart_Reports#start/774/end/809,10/17/2023 15:13:09,10/17/2023,MSNBC,Jose Diaz-Balart Reports,"day one in this horrible massacre that occurred, and since then he has been so clear in everything he says about the united states' commitment, relationship and support of israel. biden has had his ups and downs",Israeli Victims
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/2801/end/2836,10/17/2023 14:46:56,10/17/2023,MSNBC,Ana Cabrera Reports,"harm's way. we don't want to see any more civilian casualties. by the way, israel has also evacuated its own civilians from the area immediately around the gaza strip. the area t witnessed the massacre on the 7th of october and evacuating all the",Israeli Victims
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/2741/end/2776,10/17/2023 14:45:56,10/17/2023,MSNBC,Ana Cabrera Reports,"role in perpetrating that massacre. we will go after them. because israel has made a strategic decision. we can no longer live next to this isis style terrorist organization that controls a strip of territory, and hour away from tel aviv, but meters away from people's homes as we",Israeli Victims
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/2727/end/2762,10/17/2023 14:45:42,10/17/2023,MSNBC,Ana Cabrera Reports,"the active war, the war crime of the october 7th massacre. and israel's response is that we will destroy hamas. we will totally dismantle its military and governing system inside the gaza strip. we will go after every single hamas terrorist who played a",Israeli Victims
https://archive.org/details/CNNW_20231017_140000_CNN_News_Central#start/2692/end/2727,10/17/2023 14:45:07,10/17/2023,CNN,CNN News Central,near the gaza border has become the site of a horrible tragedy and massacre. the hamas tear ing through the kibbutz early saturday morning kidnapping and killing others and lighting the kibbutz on,Israeli Victims
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/2664/end/2699,10/17/2023 14:44:39,10/17/2023,MSNBC,Ana Cabrera Reports,"the beginning of the attack after the october 7th massacre when hamas butchered 1400 israelis, 200 in captivity, immediately ordering the u.s. army to make sure israel has all",Israeli Victims
https://archive.org/details/MSNBCW_20231017_140000_Ana_Cabrera_Reports#start/1386/end/1421,10/17/2023 14:23:21,10/17/2023,MSNBC,Ana Cabrera Reports,"comfortably, all around the country we're doomed to lose and we're not about to lose. our tom llamas with that reporting from israel. it now has been ten days, ten days since the supernova music festival turned into a massacre in the israeli desert and there",Israeli Victims
https://archive.org/details/MSNBCW_20231017_100000_Morning_Joe#start/13751/end/13786,10/17/2023 13:49:26,10/17/2023,MSNBC,Morning Joe,"massacre, but what did israel do to deserve this? this is extraordinarily disturbing for the israeli people. this has exposed so much of that in some ways sort of cloaked anti-semitism. prime minister netanyahu has",Israeli Victims
https://archive.org/details/MSNBCW_20231017_100000_Morning_Joe#start/13720/end/13755,10/17/2023 13:48:55,10/17/2023,MSNBC,Morning Joe,"this vilification of israel such that we have desensitized ourselves to the pain of israelis such that after going through what we have been through, which is one of the most sadistic massacres around",Israeli Victims
https://archive.org/details/CNNW_20231017_130000_CNN_News_Central#start/1311/end/1346,10/17/2023 13:22:06,10/17/2023,CNN,CNN News Central,"massacre in israel on saturday. we also want to show you what it looks like on the ground. a warning, what you are about to see and the reality of war is extremely disturbing. after one strike, you can see",Israeli Victims
https://archive.org/details/MSNBCW_20231017_100000_Morning_Joe#start/11463/end/11498,10/17/2023 13:11:18,10/17/2023,MSNBC,Morning Joe,"netanyahu has been doing things in recent years to change facts on the ground in a way that makes a two-state solution harder and harder to imagine, and this brutal terrorist attack by hamas, frankly, focuses the mind of all in israel on why",Israeli Victims
https://archive.org/details/MSNBCW_20231017_100000_Morning_Joe#start/11226/end/11261,10/17/2023 13:07:21,10/17/2023,MSNBC,Morning Joe,"important trip to show solidarity with israel, to meet with the king of jordan and the leader of egypt and to engage with the region. ten days ago, as we all know, the world woke up to horrific attacks, a massacre by hamas",Israeli Victims
https://archive.org/details/CNNW_20231017_110000_CNN_This_Morning#start/1389/end/1424,10/17/2023 11:23:24,10/17/2023,CNN,CNN This Morning,into gaza would be a brutal thing for israeli soldiers as well as for obviously the gaza and civilian population. they have come off this notion of cutting off the water in the south. they're talking with our people and with others about the humanitarian situation. egypt needs to play ball.,Israeli Victims
https://archive.org/details/CNNW_20231017_100000_CNN_This_Morning#start/2785/end/2820,10/17/2023 10:46:40,10/17/2023,CNN,CNN This Morning,"this enclave run by a brutal terrorist organization. so mark, you talk about the humanitarian fears. we have a producer ibrahim who lives in gaza and has a 7 and",Israeli Victims
https://archive.org/details/MSNBCW_20231017_080000_The_Rachel_Maddow_Show#start/3227/end/3262,10/17/2023 8:54:02,10/17/2023,MSNBC,The Rachel Maddow Show,"yet. for the israelis and the laws for armed conflict, apart from the moral reasons, hezbollah faces politics, too. if the images coming out of gaza of a military operation were as brutal as hamas would like them to be, hezbollah might feel they",Israeli Victims
https://archive.org/details/CNNW_20231017_080000_CNN_Newsroom_Live#start/2174/end/2209,10/17/2023 8:36:29,10/17/2023,CNN,CNN Newsroom Live,try to enter egypt. proximity of the kibbutz made it a prime target for hamas fighters during the attacks. more than 120 people were killed in the slaughter with more than taken hostage. erin burnett spoke with israeli,Israeli Victims
https://archive.org/details/CNNW_20231017_070000_Laura_Coates_Live#start/2161/end/2196,10/17/2023 7:36:16,10/17/2023,CNN,Laura Coates Live,"hide their identities from hezbollah, the powerful lebanese militia with a vast arsenal trained on these positions from across the border. we're ready if they choose to come. they'll make a huge mistake. reporter: war with hezbollah would be brutal said this senior israeli commander",Israeli Victims
